;0;1
0;0,04093681946396828;0,01345943845808506
1;0,01342485835775733;0,008638327941298485
2;0,010590283665806055;0,007646886166185141
3;0,009742760565131903;0,007052466738969088
4;0,009194930549710989;0,006560744717717171
5;0,00878478642553091;0,006254998501390219
6;0,008512968104332686;0,005953414831310511
7;0,00830268133431673;0,005851995665580034
8;0,008152740728110074;0,005735063459724188
9;0,00804396728053689;0,005650801584124565
10;0,007966958824545145;0,005618820898234844
11;0,007886260654777289;0,0055628283880651
12;0,007845772895962;0,005515949800610542
13;0,007795307924970985;0,005476746708154678
14;0,007765363855287433;0,0054643466137349606
15;0,0077295535244047645;0,005451771430671215
16;0,007687693135812879;0,005410796497017145
17;0,007681541005149483;0,00545501010492444
18;0,007652100082486868;0,00540357967838645
19;0,007634696504101157;0,005419803783297539
20;0,007599862199276686;0,005421611946076155
